id,rooms,area,rent,latitude,longitude
5239436,2,52,12000,55.637841,12.581140
5239484,4,129,16100,55.676903,12.435209
5239434,2,60,11800,55.634942,12.579119
5239433,2,58,12100,55.638325,12.580990
5239435,2,60,12200,55.634942,12.579119
5239486,3,105,14300,55.677077,12.434502
5239479,3,92,17300,55.646521,12.551571
5239483,3,92,15640,55.646465,12.551933
5190071,2,74,12950,55.646106,12.547326
5239482,3,97,15611,55.646015,12.552361
5239485,4,135,16900,55.677092,12.433984
5239481,3,93,15438,55.646465,12.551933
5239478,3,95,16000,55.646292,12.552231
5239393,3,95,14400,55.637664,12.580775
5239426,3,76,14000,55.638325,12.580990
5239421,2,59,12200,55.638214,12.580920
5239428,2,57,12000,55.638307,12.581241
5239406,2,67,12400,55.637843,12.580475
5239427,3,76,14400,55.638325,12.580990
5239404,2,60,12200,55.637997,12.580752
5239407,2,60,11700,55.637997,12.580752
5239425,2,69,12700,55.638325,12.580990
5239419,2,64,12500,55.638117,12.580798
5239420,3,70,14100,55.638214,12.580920
5239409,2,68,12400,55.637897,12.580714
5239410,3,74,13700,55.638117,12.580798
5239417,2,64,12300,55.638117,12.580798
5239423,3,70,14400,55.638214,12.580920
5239408,2,60,11800,55.637997,12.580752
5239418,3,70,13600,55.638214,12.580920
5239411,3,74,13800,55.638117,12.580798
5239392,3,95,14100,55.637664,12.580775
5239414,2,64,11700,55.638117,12.580798
5239403,2,61,11700,55.637897,12.580714
5239399,2,64,13200,55.637843,12.580475
5239405,3,70,14100,55.637997,12.580752
5239383,2,60,12100,55.637755,12.580868
5239415,2,64,11800,55.638117,12.580798
5239401,2,61,11800,55.637897,12.580714
5239400,2,67,11900,55.637843,12.580475
5239412,3,74,14200,55.638117,12.580798
5239391,3,91,14300,55.637843,12.580475
5239398,4,105,16700,55.637843,12.580475
5239402,3,70,13700,55.637997,12.580752
5239396,3,91,14800,55.637843,12.580475
5239387,4,109,16300,55.637664,12.580775
5239413,3,74,14300,55.638117,12.580798
5239416,2,64,12200,55.638117,12.580798
5239397,3,75,14600,55.637843,12.580475
5239384,2,68,12300,55.637755,12.580868
5239378,2,52,11800,55.637921,12.581371
5239375,2,52,12200,55.637841,12.581140
5239372,2,52,11900,55.637921,12.581371
5239381,2,60,12000,55.637755,12.580868
5239374,3,65,13200,55.637841,12.581140
5239389,4,109,17300,55.637664,12.580775
5239376,2,60,11900,55.637755,12.580868
5239386,2,68,12500,55.637755,12.580868
5239377,2,71,12400,55.637749,12.581051
5239371,2,52,11800,55.637841,12.581140
5239382,2,68,12200,55.637755,12.580868
5239388,2,66,13200,55.637664,12.580775
5239385,2,66,12200,55.637664,12.580775
5239394,3,95,14900,55.637664,12.580775
5239379,3,78,13700,55.637749,12.581051
5239380,3,78,13800,55.637749,12.581051
5239395,3,77,14600,55.637664,12.580775
5239366,3,65,13300,55.637921,12.581371
5239356,2,52,12000,55.637921,12.581371
5239359,3,69,13300,55.637921,12.581371
5239363,2,59,11800,55.637921,12.581371
5239357,2,52,12200,55.637921,12.581371
5239367,2,61,12100,55.637755,12.580868
5239360,3,65,13500,55.637841,12.581140
5239362,3,69,13400,55.637921,12.581371
5239365,2,71,12500,55.637749,12.581051
5239364,2,52,11900,55.637841,12.581140
5239358,3,69,13600,55.637841,12.581140
5239354,3,65,13300,55.637841,12.581140
5239348,3,77,13300,55.638001,12.581605
5239353,3,69,13600,55.637921,12.581371
5239349,3,69,13300,55.637841,12.581140
5239369,3,69,13200,55.637921,12.581371
5239368,3,65,13200,55.637921,12.581371
5239355,3,69,13400,55.637841,12.581140
5239339,2,57,11800,55.638307,12.581241
5239173,1,33,7400,55.655730,12.511585
5239351,3,69,13200,55.637841,12.581140
5239337,4,95,17100,55.634942,12.579119
5194571,3,79,11250,55.711542,12.480989
5239342,4,125,17200,55.638175,12.581597
5015732,1,43,10000,55.616959,12.566361
5239334,2,66,12400,55.638237,12.581356
5239340,3,96,14200,55.638175,12.581597
5239344,4,113,17200,55.638001,12.581605
5078239,3,106,18700,55.658832,12.633643
5239279,2,98,15400,55.658929,12.512664
5239335,4,95,17000,55.634942,12.579119
5239345,4,113,17100,55.638001,12.581605
5239216,3,60,11700,55.727596,12.479145
5239350,2,71,12700,55.637749,12.581051
5239336,2,57,11700,55.638315,12.581096
5239343,4,118,16800,55.638175,12.581597
5239160,1,29,7700,55.659106,12.510073
5239167,1,25,7650,55.681189,12.518624
5239164,1,27,7900,55.681189,12.518624
5239172,1,29,7400,55.659106,12.510073
5239171,1,29,7500,55.659106,12.510073
5239149,1,35,7800,55.651307,12.511187
5239134,1,26,8100,55.681189,12.518624
5239110,1,36,8500,55.651556,12.511923
5239145,1,26,7900,55.681189,12.518624
5239148,1,35,7800,55.651556,12.511923
5239152,1,35,7800,55.651556,12.511923
5238949,1,31,7500,55.655730,12.511585
5239141,1,35,7900,55.651307,12.511187
5239127,1,35,7950,55.651307,12.511187
4984281,1,47,8003,55.695462,12.524558
5179531,3,111,19700,55.671843,12.572796
5189681,4,126,20008,55.649051,12.535273
5114871,3,124,18900,55.699196,12.593657
5059464,4,107,18400,55.722440,12.557737
5162548,4,114,16249,55.656909,12.501427
4996762,1,5,5000,55.654246,12.524973
5232326,1,52,10200,55.659106,12.510073
5235414,1,37,8500,55.651307,12.511187
5179650,1,35,8000,55.701790,12.530511
5181962,1,49,8500,55.670619,12.501294
4515306,2,69,16500,55.665198,12.533776
5216546,1,35,8000,55.701790,12.530511
5217936,4,100,14100,55.711801,12.480088
5216841,3,71,13500,55.650043,12.536490
5218737,4,222,39600,55.680634,12.588782
5195418,3,88,13600,55.652309,12.556465
5073502,3,94,17800,55.670568,12.585183
5112334,3,89,13800,55.655540,12.548269
4933797,5,126,16379,55.621352,12.572437
5184504,4,133,22167,55.707098,12.594016
5127690,4,94,13700,55.626185,12.576225
5235050,1,35,7500,55.651556,12.511923
5238500,1,32,6250,55.727220,12.479290
5189050,3,149,36000,55.726972,12.577694
5223066,1,31,7400,55.655730,12.511585
5238459,1,35,8250,55.688441,12.491476
5238514,3,70,13450,55.664906,12.611227
5177881,3,69,12800,55.620270,12.573462
5118157,2,62,15250,55.665578,12.533849
5232153,4,111,16200,55.653134,12.548116
4900082,5,152,22000,55.684119,12.585351
5111828,2,62,10050,55.676449,12.436417
5193031,3,88,14400,55.655226,12.551786
4962143,3,107,18500,55.707098,12.594016
5121290,3,103,14717,55.662119,12.596402
5027891,3,83,12600,55.676983,12.436204
5112327,3,161,21000,55.672672,12.558478
4991153,4,173,28800,55.667563,12.531727
5238584,3,87,13100,55.682748,12.455784
5158077,4,122,20500,55.703983,12.596326
5181918,3,75,12700,55.727596,12.479145
4856746,2,79,14015,55.732739,12.561723
5158075,3,95,17950,55.658832,12.633643
5143240,5,109,16200,55.658039,12.512355
5143986,2,71,11000,55.712147,12.472082
5063978,2,142,24000,55.700955,12.581851
5184524,4,129,19400,55.664593,12.622675
5217941,2,52,10100,55.711095,12.479290
5224889,3,108,14900,55.625353,12.569615
5205910,4,118,18000,55.649294,12.553301
5091481,3,119,21000,55.697777,12.594979
5105803,5,123,16705,55.621711,12.572956
5206507,4,213,27512,55.696489,12.585991
5073496,3,120,20560,55.684585,12.551257
5227993,4,108,16500,55.619409,12.567984
5227861,2,52,10500,55.710460,12.484442
5113429,4,123,19000,55.679003,12.573068
5237894,1,29,7800,55.659106,12.510073
5194070,1,29,6150,55.727285,12.479933
5234306,2,31,10900,55.681189,12.518624
5238107,3,85,13100,55.676449,12.436417
5237947,1,35,7500,55.665096,12.456153
5212775,1,33,7500,55.653534,12.502386
5237904,1,32,7700,55.655730,12.511585
5238108,3,85,13100,55.676449,12.436417
5217943,4,127,20000,55.653492,12.567663
5022937,4,96,16500,55.619409,12.567984
5237967,2,70,12150,55.638359,12.583660
5220336,3,95,14600,55.637796,12.581832
5111834,4,102,15475,55.636709,12.582897
5237945,3,86,13200,55.665522,12.456031
4952408,3,69,12900,55.637559,12.618912
5202624,4,129,16100,55.677018,12.435548
5238110,2,85,13300,55.676449,12.436417
5238109,2,62,11200,55.676449,12.436417
4857099,1,39,8510,55.679425,12.551437
5237675,1,44,9000,55.667881,12.516962
5176356,3,69,14700,55.663553,12.591000
5210868,1,37,8195,55.695357,12.534754
5237886,1,35,7900,55.651556,12.511923
5209615,1,32,7334,55.705502,12.527119
5227237,3,134,23500,55.680604,12.534308
5216959,1,35,8000,55.701790,12.530511
5228613,4,151,29500,55.684243,12.567298
5228593,4,168,21950,55.674173,12.570138
5153909,2,110,19000,55.679746,12.589715
5237518,4,104,18145,55.652730,12.545434
5237520,3,92,15245,55.652430,12.545442
5237587,1,44,9500,55.667881,12.516962
5216544,4,104,16500,55.701641,12.531361
5123369,3,77,18500,55.671396,12.589815
4985341,6,130,18800,55.657653,12.488401
5207193,2,63,10850,55.671176,12.472884
5112331,3,102,18380,55.688602,12.559418
5126177,1,32,6350,55.727220,12.479290
5223107,2,29,10600,55.681189,12.518624
5003213,1,47,8018,55.695462,12.524558
5235054,1,35,7500,55.651307,12.511187
5190120,1,35,8000,55.688435,12.491558
5111296,2,73,11775,55.619850,12.574296
5163237,2,74,12950,55.646106,12.547326
5212658,3,85,12550,55.636125,12.581212
5143982,3,88,14100,55.655226,12.551786
5190088,4,113,19779,55.658841,12.559367
5077618,6,276,38000,55.686463,12.591826
5215514,7,158,23000,55.702895,12.493462
5031667,4,108,14200,55.618673,12.567705
5189646,5,120,18910,55.657128,12.509917
5080334,5,184,29992,55.684456,12.551164
5224888,1,180,19800,55.680659,12.571175
5025930,4,120,16575,55.633930,12.597071
5044231,2,76,11700,55.688955,12.449246
4856505,2,111,16409,55.684835,12.501109
5174549,1,35,8200,55.652155,12.549234
4956109,2,64,10450,55.617418,12.566349
5177865,1,51,8250,55.649554,12.551497
5015671,1,43,10000,55.616521,12.566203
5202625,2,71,11525,55.677018,12.435548
5003234,1,90,18500,55.664934,12.535803
5015489,4,162,32000,55.686293,12.591646
5239924,4,140,18500,55.638175,12.581597
5158632,4,165,35000,55.679257,12.589305
4740047,5,191,25000,55.676207,12.575812
5072939,3,108,18750,55.676448,12.569685
5179135,4,115,20100,55.647958,12.553217
5074385,4,106,16300,55.648818,12.551925
5189679,2,67,12834,55.649051,12.535273
5205494,4,183,28000,55.684150,12.571070
5015494,4,223,30000,55.680591,12.589616
5063196,2,83,12000,0.000000,0.000000
5121287,4,99,15786,55.660841,12.503090
5212118,2,62,11600,55.619454,12.571110
5234363,2,51,10200,55.710460,12.484442
5230286,1,32,7400,55.655730,12.511585
5211194,1,56,11895,55.660807,12.562951
2694681,2,69,12500,55.711711,12.563395
5217947,4,127,19400,55.653492,12.567663
5226442,2,84,12800,55.653134,12.548116
5175121,4,104,14200,55.671176,12.472884
5190916,2,91,13484,55.649051,12.535273
5211178,2,59,12100,55.640331,12.582975
5229717,3,89,14950,55.659338,12.510673
5065032,5,128,19733,55.678026,12.494112
5175913,3,125,22000,55.672345,12.552277
5205808,1,41,9000,55.705378,12.543452
5079393,5,166,29050,55.684456,12.551164
5180436,2,158,25000,55.679785,12.603425
5179379,5,130,23300,55.671549,12.573398
4968631,5,211,29935,55.735310,12.574357
5185817,1,44,9454,55.679425,12.551437
5194796,1,23,7150,55.686710,12.503927
5088229,2,52,11400,55.637841,12.581140
5216549,1,37,7900,55.671065,12.501394
5194824,2,59,11250,55.636709,12.582897
5194168,1,60,11700,55.668745,12.613605
5107670,4,110,16000,55.644467,12.548225
5189006,2,168,24000,55.665249,12.599428
4977133,2,64,11250,55.617418,12.566349
5217945,4,108,16700,55.654485,12.568302
5209667,4,111,16995,55.653134,12.548116
5220335,3,84,14800,55.639891,12.582910
4962750,5,114,15900,55.619459,12.572437
5121217,3,110,17500,55.697898,12.493852
5154233,2,116,17000,55.707202,12.526368
4813347,5,131,19500,55.648262,12.552649
5223109,2,29,10600,55.681189,12.518624
5126171,1,32,6350,55.727220,12.479290
5223104,2,29,10700,55.681189,12.518624
5239204,1,34,7600,55.655730,12.511585
5233493,4,111,17700,55.653134,12.548116
5239176,1,35,7400,55.655730,12.511585
5179241,2,48,11300,55.705286,12.543816
5189148,4,118,15495,55.676193,12.471977
4813349,4,103,17975,55.647880,12.552908
5217354,3,121,17300,55.659761,12.515062
5121300,3,86,14708,55.663095,12.593584
5092277,4,103,14000,55.711240,12.480251
5092265,4,93,13700,55.711542,12.480989
5239373,4,85,15700,55.637841,12.581140
5159791,3,107,24500,55.686197,12.589313
5015492,4,213,34613,55.682729,12.592367
5058048,3,107,20800,55.671843,12.572796
5157939,3,90,13630,55.653873,12.503641
5213855,4,135,16900,55.677018,12.435548
5117402,5,122,25000,55.741758,12.578883
5080310,4,132,24400,55.648474,12.552865
5208359,1,30,9222,55.663553,12.591000
5206500,3,92,15640,55.646565,12.552006
5181563,2,75,11800,55.619904,12.575043
5079407,3,95,16950,55.651292,12.542151
5202618,3,108,14900,55.632422,12.576245
4956184,1,50,10000,55.668393,12.612989
5148756,4,117,21000,55.706527,12.572708
5083778,4,194,26152,55.680223,12.578604
5072234,4,106,14861,55.617810,12.572924
5230524,4,151,29500,55.684243,12.567298
4920074,4,107,13900,55.635753,12.580312
4999339,2,104,15000,55.679533,12.603100
5121277,4,97,15572,55.660841,12.503090
4856590,4,101,15822,55.656909,12.501427
5161348,6,231,31451,55.707981,12.572532
5175894,1,31,6250,55.727285,12.479933
5216840,4,108,15900,55.649051,12.535273
5176355,1,28,8500,55.663553,12.591000
5181543,1,28,7500,55.686710,12.503927
5026666,1,28,8500,55.663553,12.591000
5179154,1,38,9300,55.660626,12.613696
5215173,2,62,11700,55.622082,12.573736
5087553,2,62,10950,55.676449,12.436417
5189612,3,70,13250,55.619128,12.568626
5077619,3,178,26000,55.680632,12.579264
5015664,1,43,10200,55.616521,12.566203
5167379,5,93,14535,55.705339,12.501393
5011141,3,83,12500,55.676830,12.436433
5216834,4,111,16835,55.676169,12.436299
5079059,4,142,24850,55.684390,12.571234
5211318,5,112,16100,55.616521,12.566203
5117192,3,167,32000,55.686293,12.591646
5106587,3,129,20500,55.706289,12.573062
5112289,1,43,8385,55.701219,12.535712
5181534,4,112,16800,55.727213,12.472785
5208331,1,47,10000,55.616870,12.566039
5185812,1,35,8222,55.679425,12.551437
5003286,1,43,9192,55.679425,12.551437
5206298,1,38,11900,55.681189,12.518624
5148240,2,66,11500,55.688955,12.449246
5175037,4,115,15195,55.697956,12.505872
5045578,3,77,14150,55.621329,12.568791
5207852,3,72,11950,55.711095,12.479290
5175498,4,92,14100,55.619978,12.568789
3379418,3,142,17875,55.688955,12.449246
5127689,3,93,12900,55.626185,12.576225
5113960,3,76,11800,55.682203,12.454611
5179373,4,128,18350,55.652689,12.612637
5190087,2,63,12470,55.649051,12.535273
5113499,3,83,13900,55.645971,12.546066
5150827,4,118,17900,55.644235,12.549001
5022974,4,142,24950,55.675754,12.575112
5176357,1,28,8925,55.663553,12.591000
4944338,8,288,27500,55.672313,12.575524
5205557,4,118,18000,55.649294,12.553301
5176242,1,38,9300,55.660626,12.613696
5153010,2,91,17500,55.671843,12.572796
5054125,4,125,15750,55.646049,12.614843
4908526,4,148,40352,55.695726,12.545110
5205569,2,38,11800,55.681189,12.518624
5179268,2,105,17087,55.712537,12.564038
5158556,2,114,15470,55.634562,12.582097
5015660,1,43,10300,55.616521,12.566203
5092241,4,93,14150,55.711801,12.480088
5183553,4,177,26560,55.677779,12.573410
5194155,3,99,16500,55.656178,12.552475
5205899,3,86,14000,55.619978,12.568789
5164133,4,96,13900,55.711801,12.480088
5121842,4,111,16600,55.663155,12.623858
5218679,4,81,13900,55.618970,12.567802
5111233,4,87,11900,55.726662,12.480481
5083109,3,90,13474,55.726062,12.478646
4953604,2,62,11100,55.676449,12.436417
5154726,3,66,13300,55.620511,12.573563
5195417,3,69,13650,55.664898,12.611405
5183555,3,108,17565,55.677779,12.573410
5088658,1,32,7471,55.705502,12.527119
5112326,1,39,8510,55.679425,12.551437
5112337,3,98,17300,55.679568,12.574248
5080388,3,103,22500,55.675466,12.593536
5009489,2,149,28000,55.657744,12.567416
5110004,3,101,14517,55.621422,12.573417
5033195,3,96,13900,55.655170,12.552813
5175003,3,119,19240,55.683877,12.504041
5117368,5,126,14800,55.607090,12.593329
5086662,2,107,17500,55.671337,12.564363
5195414,4,114,15800,55.652309,12.556465
5211394,4,103,14450,55.671176,12.472884
5022408,2,110,19000,55.733630,12.574908
5179150,1,38,9300,55.660626,12.613696
4816585,3,83,12600,55.676850,12.436220
5083072,4,134,20150,55.653492,12.567663
5189042,2,148,22000,55.707048,12.576113
5105731,1,61,11100,55.683573,12.504046
5233492,4,113,16900,55.653134,12.548116
5023174,4,103,13737,55.676421,12.436609
5211179,2,59,12200,55.640331,12.582975
5216854,3,104,14250,55.671176,12.472884
5190915,3,96,15084,55.649051,12.535273
5080335,3,96,17700,55.704347,12.593984
4991229,4,250,35800,55.709615,12.578470
5211399,3,104,14900,55.625388,12.571490
4856541,4,100,14272,55.626185,12.576225
5077767,3,115,20000,55.660855,12.586019
4882686,3,90,14100,55.656140,12.550588
5126123,1,28,7957,55.645948,12.636120
5183551,3,121,20300,55.677830,12.573206
5185777,4,114,16995,55.633488,12.597323
5185811,1,36,8393,55.679425,12.551437
5054952,1,47,8916,55.701219,12.535712
5155267,3,66,13300,55.618372,12.573111
4899794,4,99,16536,55.664493,12.591439
5176363,5,185,31000,55.687183,12.590373
5190928,4,104,15000,55.618970,12.567802
5113442,2,62,10050,55.676449,12.436417
4821327,3,179,24395,55.683237,12.573066
5074400,4,100,13763,55.626185,12.576225
5221419,4,103,14950,55.619409,12.567984
4932992,2,72,12475,55.620139,12.571179
5179156,4,100,16995,55.652730,12.545434
5060531,2,81,18500,55.667456,12.531951
4956119,2,65,10850,55.617418,12.566349
4856635,3,106,16120,55.706205,12.534940
5204360,1,33,11100,55.681189,12.518624
5068938,6,151,19950,55.715491,12.512150
4856757,3,110,14899,55.738156,12.506994
4956216,3,108,13400,55.738722,12.488817
4602472,9,365,59500,55.682249,12.589889
5179645,1,36,8200,55.701790,12.530511
5148333,3,102,14000,55.671176,12.472884
4956099,2,64,10550,55.617418,12.566349
5117279,2,71,11795,55.697808,12.505049
5208358,3,86,16854,55.663553,12.591000
5217796,1,36,8000,55.701790,12.530511
5176353,4,115,19000,55.669016,12.512669
5174432,2,130,23300,55.671549,12.573398
5158091,3,123,13775,55.636709,12.582897
4819318,5,265,35000,55.686128,12.589264
4629522,4,95,13600,55.677028,12.436588
5179376,5,114,16650,55.641403,12.609965
5192969,4,103,14800,55.619409,12.567984
5051037,4,95,13950,0.000000,0.000000
5130189,1,30,6250,55.727285,12.479933
5174258,3,73,12400,55.727596,12.479145
5216548,2,55,10500,55.705114,12.435315
5206510,4,130,17995,55.645100,12.550970
4953606,3,80,12350,55.676449,12.436417
4956121,2,64,10350,55.617418,12.566349
5106550,4,95,15700,55.648996,12.552234
5053906,1,69,12900,55.659288,12.513885
5134384,2,88,13900,55.705378,12.543452
5092288,4,95,13900,55.711801,12.480088
5107607,5,126,16500,55.711542,12.480989
5216779,4,112,16195,55.633930,12.597071
5079401,3,95,17400,55.704161,12.596770
5162488,3,113,14300,55.640331,12.582975
5059088,4,93,14900,55.619468,12.572515
5046452,3,69,13200,55.650043,12.536490
5143965,3,175,21000,55.702201,12.585425
4837642,3,192,100000,55.657782,12.562120
5126126,1,28,8002,55.645948,12.636120
5175901,2,140,27000,55.740025,12.551933
5190052,4,113,15595,55.697421,12.505143
5078148,1,35,8250,55.688441,12.491476
4956079,3,80,13350,55.617418,12.566349
5058138,4,106,14100,55.682334,12.455547
5092258,4,88,14150,55.711542,12.480989
5179159,3,91,15825,55.647958,12.553217
5087580,3,104,14350,55.671176,12.472884
5112258,4,101,13957,55.626185,12.576225
4971540,1,162,22275,55.694694,12.548898
5116574,2,156,38500,55.671275,12.588102
5107655,3,83,13600,55.645971,12.546066
5179136,4,136,18900,55.653989,12.504537
5046515,3,114,14800,55.717700,12.487823
5202623,3,87,13700,55.649703,12.550492
5064391,2,56,11100,55.636709,12.582897
4643438,3,100,17850,55.719692,12.577119
5179308,2,108,22900,55.726972,12.577694
5112273,2,67,12678,55.649051,12.535273
